"chrom","chrompos","abspos"
2,107178382,356429003
2,107389524,356640145
2,107602442,356853063
2,107817347,357067968
2,108030306,357280927
2,108241181,357491802
2,108530852,357781473
2,108753544,358004165
2,108972437,358223058
2,109224430,358475051
2,109509762,358760383
2,109734534,358985155
2,111497321,360747942
2,111709233,360959854
2,112767338,362017959
2,113320452,362571073
2,113546608,362797229
2,113760820,363011441
2,114439630,363690251
2,114666816,363917437
2,114890261,364140882
2,115108397,364359018
2,115325002,364575623
2,115535326,364785947
2,115750136,365000757
2,115969431,365220052
2,116186237,365436858
2,116401061,365651682
2,116614257,365864878
2,116842228,366092849
2,117065389,366316010
2,117280982,366531603
2,117498841,366749462
2,117714813,366965434
2,117939935,367190556
2,118155756,367406377
2,118389855,367640476
2,118624592,367875213
2,118850147,368100768
2,119066915,368317536
2,119283149,368533770
2,119491008,368741629
2,119703582,368954203
2,119928419,369179040
2,120142914,369393535
2,120355789,369606410
2,120576527,369827148
2,120797724,370048345
2,121030518,370281139
2,121239953,370490574
2,121446889,370697510
2,121653782,370904403
2,121860157,371110778
2,122079824,371330445
2,122295322,371545943
2,122533496,371784117
2,122751033,372001654
2,122979062,372229683
2,123196294,372446915
2,123407490,372658111
2,123621295,372871916
2,123829003,373079624
2,124041648,373292269
2,124259448,373510069
2,124481406,373732027
2,124696073,373946694
2,124912837,374163458
2,125129888,374380509
2,125344124,374594745
2,125557525,374808146
2,125768623,375019244
2,125983908,375234529
2,126204362,375454983
2,126415796,375666417
2,126632040,375882661
2,126848217,376098838
2,127072650,376323271
2,127289045,376539666
2,127504416,376755037
2,127712292,376962913
2,127927482,377178103
2,128154188,377404809
2,128370898,377621519
2,128594859,377845480
2,128834160,378084781
2,129062076,378312697
2,129275165,378525786
2,129489665,378740286
2,129721140,378971761
2,129941789,379192410
2,130153742,379404363
2,130378457,379629078
2,131522217,380772838
2,133000723,382251344
2,133243054,382493675
2,133460206,382710827
2,133670547,382921168
2,133878922,383129543
2,134092660,383343281
2,134313574,383564195
2,134528676,383779297
2,134743898,383994519
2,134970311,384220932
2,135176451,384427072
2,135391989,384642610
2,135626534,384877155
2,135850851,385101472
2,136089407,385340028
2,136334710,385585331
2,136557821,385808442
2,136782972,386033593
2,136995954,386246575
2,137212791,386463412
2,137427001,386677622
2,137641229,386891850
2,137866020,387116641
2,138085349,387335970
2,138308129,387558750
2,138530973,387781594
2,138747544,387998165
2,138957468,388208089
2,139174476,388425097
2,139395380,388646001
2,139606905,388857526
2,139820977,389071598
2,140031755,389282376
2,140248942,389499563
2,140465315,389715936
2,140677328,389927949
2,140891205,390141826
2,141100497,390351118
2,141312003,390562624
2,141520486,390771107
2,141733157,390983778
2,141944559,391195180
2,142154219,391404840
2,142369022,391619643
2,142575880,391826501
2,142784130,392034751
2,142990241,392240862
2,143199176,392449797
2,143417540,392668161
2,143639728,392890349
2,143861653,393112274
2,144067320,393317941
2,144272981,393523602
2,144489491,393740112
2,144703562,393954183
2,144914237,394164858
2,145126327,394376948
2,145331331,394581952
2,145545400,394796021
2,145759253,395009874
2,145963791,395214412
2,146169770,395420391
2,146383552,395634173
2,146591585,395842206
2,146801846,396052467
2,147013742,396264363
2,147231309,396481930
2,147445853,396696474
2,147664158,396914779
2,147874816,397125437
2,148096320,397346941
2,148305087,397555708
2,148521853,397772474
2,148735983,397986604
2,148961892,398212513
2,149202119,398452740
2,149413472,398664093
2,149635689,398886310
2,149943832,399194453
2,150156426,399407047
2,150381945,399632566
2,150599807,399850428
2,150842746,400093367
2,151060673,400311294
2,151270945,400521566
2,151483655,400734276
2,151698435,400949056
2,151910404,401161025
2,152124365,401374986
2,152356408,401607029
2,152607639,401858260
2,152824671,402075292
2,153050274,402300895
2,153275194,402525815
2,153484681,402735302
2,153697611,402948232
2,153921239,403171860
2,154144109,403394730
2,154369516,403620137
2,154598895,403849516
2,154811764,404062385
2,155032494,404283115
2,155240388,404491009
2,155452093,404702714
2,155659184,404909805
2,155879815,405130436
2,156093146,405343767
2,156306899,405557520
2,156526496,405777117
2,156736898,405987519
2,156956030,406206651
2,157179503,406430124
2,157400937,406651558
2,157614212,406864833
2,157832039,407082660
2,158054103,407304724
2,158282301,407532922
2,158505485,407756106
2,158723046,407973667
2,158944044,408194665
2,159167199,408417820
2,159405828,408656449
2,159612008,408862629
2,159851881,409102502
2,160068938,409319559
2,160292420,409543041
2,160516836,409767457
2,160739105,409989726
2,160951931,410202552
2,161178015,410428636
2,161391759,410642380
2,161606184,410856805
2,161840643,411091264
2,162064045,411314666
2,162280798,411531419
2,162513365,411763986
2,162729195,411979816
2,162942571,412193192
2,163148482,412399103
2,163359016,412609637
2,163569482,412820103
2,163779183,413029804
2,163997413,413248034
2,164205449,413456070
2,164417810,413668431
2,164623889,413874510
2,164836818,414087439
2,165048193,414298814
2,165267292,414517913
2,165479593,414730214
2,165689938,414940559
2,165911047,415161668
2,166120460,415371081
2,166330272,415580893
2,166546586,415797207
2,166764964,416015585
2,166979275,416229896
2,167192322,416442943
2,167404534,416655155
2,167632932,416883553
2,167860396,417111017
2,168092059,417342680
2,168303586,417554207
2,168526467,417777088
2,168750545,418001166
2,168961519,418212140
2,169178670,418429291
2,169394541,418645162
2,169607966,418858587
2,169823579,419074200
2,170036727,419287348
2,170269517,419520138
2,170505462,419756083
2,170736776,419987397
2,170955695,420206316
2,171172812,420423433
2,171389731,420640352
2,171622734,420873355
2,171843011,421093632
2,172062305,421312926
2,172294642,421545263
2,172523281,421773902
2,172750915,422001536
2,172977328,422227949
2,173212414,422463035
2,173430578,422681199
2,173653935,422904556
2,173863418,423114039
2,174077629,423328250
2,174298249,423548870
2,174516747,423767368
2,174733992,423984613
2,174947134,424197755
2,175173306,424423927
2,175402229,424652850
2,175615312,424865933
2,175827164,425077785
2,176045292,425295913
2,176262906,425513527
2,176491720,425742341
2,176728730,425979351
2,176948607,426199228
2,177161911,426412532
2,177375105,426625726
2,177581855,426832476
2,177795099,427045720
2,178004588,427255209
2,178226985,427477606
2,178446655,427697276
2,178661615,427912236
2,178887888,428138509
2,179112962,428363583
2,179329558,428580179
2,179545800,428796421
2,179750966,429001587
2,179992545,429243166
2,180217856,429468477
2,180436812,429687433
2,180652057,429902678
2,180860192,430110813
2,181070410,430321031
2,181288094,430538715
2,181503802,430754423
2,181727263,430977884
2,181934437,431185058
2,182146420,431397041
2,182360079,431610700
2,182569000,431819621
2,182787204,432037825
2,183004675,432255296
2,183224501,432475122
2,183447708,432698329
2,183674965,432925586
2,183891835,433142456
2,184115428,433366049
2,184346238,433596859
2,184568250,433818871
2,184803082,434053703
2,185020869,434271490
2,185238730,434489351
2,185448277,434698898
2,185655145,434905766
2,185867812,435118433
2,186082763,435333384
2,186302060,435552681
2,186520053,435770674
2,186743607,435994228
2,186960333,436210954
2,187185671,436436292
2,187407859,436658480
2,187617773,436868394
2,187844252,437094873
2,188056743,437307364
2,188267766,437518387
2,188489879,437740500
2,188710071,437960692
2,188927567,438178188
2,189147791,438398412
2,189356177,438606798
2,189569137,438819758
2,189786970,439037591
2,189995584,439246205
2,190215842,439466463
2,190435263,439685884
2,190655624,439906245
2,190882776,440133397
2,191103302,440353923
2,191323161,440573782
2,191543528,440794149
2,191764616,441015237
2,191979903,441230524
2,192192602,441443223
2,192407760,441658381
2,192622061,441872682
2,192835807,442086428
2,193044754,442295375
2,193260809,442511430
2,193479843,442730464
2,193685875,442936496
2,193915269,443165890
2,194130946,443381567
2,194344919,443595540
2,194563450,443814071
2,194786784,444037405
2,195005373,444255994
2,195213551,444464172
2,195439298,444689919
2,195654118,444904739
2,195879515,445130136
2,196111610,445362231
2,196335391,445586012
2,196561222,445811843
2,196776170,446026791
2,197005274,446255895
2,197218241,446468862
2,197436685,446687306
2,197660655,446911276
2,197887986,447138607
2,198107738,447358359
2,198335590,447586211
2,198593260,447843881
2,198822709,448073330
2,199034335,448284956
2,199245752,448496373
2,199464767,448715388
2,199677373,448927994
2,199889621,449140242
2,200119485,449370106
2,200326219,449576840
2,200547669,449798290
2,200764475,450015096
2,200975129,450225750
2,201192620,450443241
2,201403955,450654576
2,201624331,450874952
2,201853092,451103713
2,202099331,451349952
2,202337215,451587836
2,202568352,451818973
2,202786737,452037358
2,203003380,452254001
2,203247451,452498072
2,203499121,452749742
2,203734470,452985091
2,203966507,453217128
2,204205594,453456215
2,204433851,453684472
2,204663832,453914453
2,204878540,454129161
2,205087597,454338218
2,205298895,454549516
2,205511965,454762586
2,205726778,454977399
2,205940542,455191163
2,206156227,455406848
2,206366755,455617376
2,206576874,455827495
2,206786196,456036817
2,207021003,456271624
2,207251614,456502235
2,207476991,456727612
2,207693405,456944026
2,207927283,457177904
2,208132322,457382943
2,208349118,457599739
2,208579475,457830096
2,208804927,458055548
2,209032928,458283549
2,209259302,458509923
2,209478412,458729033
2,209732623,458983244
2,209959255,459209876
2,210203681,459454302
2,210417706,459668327
2,210631654,459882275
2,210845391,460096012
2,211065631,460316252
2,211294430,460545051
2,211509985,460760606
2,211721674,460972295
2,211941756,461192377
2,212159955,461410576
2,212366351,461616972
2,212580370,461830991
2,212800459,462051080
2,213012939,462263560
2,213221697,462472318
2,213429855,462680476
2,213649179,462899800
2,213867868,463118489
2,214072444,463323065
2,214297081,463547702
2,214519468,463770089
2,214739678,463990299
2,214951491,464202112
2,215168647,464419268
2,215378360,464628981
2,215601561,464852182
2,215821511,465072132
2,216041946,465292567
2,216278628,465529249
2,216492361,465742982
2,216705108,465955729
2,216933263,466183884
2,217148930,466399551
2,217371421,466622042
2,217585696,466836317
2,217795002,467045623
2,218008522,467259143
2,218218673,467469294
2,218427891,467678512
2,218636730,467887351
2,218841001,468091622
2,219074638,468325259
2,219310297,468560918
2,219542138,468792759
2,219769849,469020470
2,219985465,469236086
2,220209840,469460461
2,220422676,469673297
2,220638250,469888871
2,220858727,470109348
2,221067706,470318327
2,221285237,470535858
2,221494570,470745191
2,221707270,470957891
2,221918054,471168675
2,222129253,471379874
2,222341156,471591777
2,222551004,471801625
2,222761202,472011823
2,222979045,472229666
2,223193600,472444221
2,223409928,472660549
2,223633854,472884475
2,223855650,473106271
2,224078386,473329007
2,224303299,473553920
2,224515242,473765863
2,224747502,473998123
2,224964934,474215555
2,225183905,474434526
2,225401727,474652348
2,225630718,474881339
2,225845102,475095723
2,226057508,475308129
2,226271695,475522316
2,226486194,475736815
2,226701786,475952407
2,226913315,476163936
2,227126817,476377438
2,227340542,476591163
2,227552189,476802810
2,227762827,477013448
2,227986645,477237266
2,228203944,477454565
2,228428538,477679159
2,228660206,477910827
2,228886736,478137357
2,229115671,478366292
2,229336069,478586690
2,229557061,478807682
2,229781329,479031950
2,229992882,479243503
2,230202922,479453543
2,230419875,479670496
2,230634939,479885560
2,230862300,480112921
2,231093955,480344576
2,231323067,480573688
2,231563910,480814531
2,231783606,481034227
2,232000844,481251465
2,232226389,481477010
2,232466413,481717034
2,232722425,481973046
2,232947422,482198043
2,233171475,482422096
2,233407587,482658208
2,233637117,482887738
2,233857693,483108314
2,234130845,483381466
2,234351622,483602243
2,234588257,483838878
2,234812049,484062670
2,235026669,484277290
2,235246360,484496981
2,235464177,484714798
2,235691807,484942428
2,235911593,485162214
2,236124322,485374943
2,236340039,485590660
2,236558187,485808808
2,236769654,486020275
2,236980041,486230662
2,237197441,486448062
2,237423064,486673685
2,237628560,486879181
2,237839584,487090205
2,238046235,487296856
2,238258545,487509166
2,238470972,487721593
2,238686880,487937501
2,238913148,488163769
2,239130701,488381322
2,239351498,488602119
2,239564573,488815194
2,239776704,489027325
2,240018751,489269372
2,240225957,489476578
2,240434733,489685354
2,240645011,489895632
2,240884456,490135077
2,241096112,490346733
2,241305319,490555940
2,241521183,490771804
2,241751013,491001634
2,241970049,491220670
2,242188090,491438711
2,242410434,491661055
2,242637536,491888157
3,0,492449994
3,278799,492728793
3,491282,492941276
3,731043,493181037
3,959443,493409437
3,1171863,493621857
3,1383004,493832998
3,1599454,494049448
3,1824166,494274160
3,2044986,494494980
3,2256204,494706198
3,2473955,494923949
3,2689310,495139304
3,2905877,495355871
3,3117210,495567204
3,3329335,495779329
3,3543003,495992997
3,3753791,496203785
3,3986394,496436388
3,4223824,496673818
3,4456553,496906547
3,4669493,497119487
3,4875928,497325922
3,5102860,497552854
3,5330488,497780482
3,5549278,497999272
3,5775109,498225103
3,5995363,498445357
3,6209975,498659969
3,6435263,498885257
3,6665320,499115314
3,6881576,499331570
3,7097106,499547100
3,7305829,499755823
3,7513788,499963782
3,7724174,500174168
3,7936275,500386269
3,8160914,500610908
3,8370879,500820873
3,8587470,501037464
3,8816092,501266086
3,9028054,501478048
3,9235880,501685874
3,9456489,501906483
3,9692656,502142650
3,9922881,502372875
3,10175998,502625992
3,10406696,502856690
3,10612332,503062326
3,10822699,503272693
3,11028049,503478043
3,11244892,503694886
3,11469283,503919277
3,11693191,504143185
3,11930080,504380074
3,12158112,504608106
3,12370295,504820289
3,12585061,505035055
3,12826574,505276568
3,13043357,505493351
3,13251645,505701639
3,13467348,505917342
3,13687492,506137486
3,13895165,506345159
3,14143219,506593213
3,14356256,506806250
3,14563830,507013824
3,14773548,507223542
3,14987445,507437439
3,15225097,507675091
3,15457091,507907085
3,15681582,508131576
3,15899922,508349916
3,16123615,508573609
3,16339452,508789446
3,16547808,508997802
3,16766931,509216925
3,16984430,509434424
3,17205627,509655621
3,17416048,509866042
3,17630798,510080792
3,17864810,510314804
3,18080365,510530359
3,18289394,510739388
3,18498845,510948839
3,18710021,511160015
3,18919165,511369159
3,19158081,511608075
3,19370898,511820892
3,19593704,512043698
3,19830688,512280682
3,20065904,512515898
3,20285681,512735675
3,20518899,512968893
3,20735936,513185930
3,20953740,513403734
3,21171170,513621164
3,21398493,513848487
3,21619446,514069440
3,21831224,514281218
3,22048471,514498465
3,22272653,514722647
3,22485890,514935884
3,22706498,515156492
3,22940949,515390943
3,23167574,515617568
3,23388030,515838024
3,23606726,516056720
3,23827186,516277180
3,24049870,516499864
3,24281273,516731267
3,24491405,516941399
3,24703049,517153043
3,24910430,517360424
3,25118736,517568730
3,25331756,517781750
3,25548530,517998524
3,25760339,518210333
3,25972989,518422983
3,26197770,518647764
3,26424585,518874579
3,26659401,519109395
3,26881946,519331940
3,27116468,519566462
3,27337749,519787743
3,27557190,520007184
