sample	reads_total	reads_assigned_bins	percentage_duplicates	median_bin_count	filter_corr_value	ReadsKept	MedianBinCount	dups_percentage	sample_name	over_disp	tech
MR1-MDAMB436-C341_S341_L001	1480316	1302159	0.12	94	0.898	1302159	94	0.120350654860178	act_mda231	0.024711682376674	ACT-MDA231
MR1-MDAMB436-C342_S342_L001	1463028	1282771	0.12	89	0.874	1282771	89	0.123208168264722	act_mda231	0.0266973231422929	ACT-MDA231
MR1-MDAMB436-C343_S343_L001	1893043	1641077	0.13	119	0.911	1641077	119	0.133101044191812	act_mda231	0.0206507319695358	ACT-MDA231
MR1-MDAMB436-C344_S344_L001	1360650	1217807	0.1	85	0.94	1217807	85	0.104981442692831	act_mda231	0.0334047651630308	ACT-MDA231
MR1-MDAMB436-C345_S345_L001	1436033	1266948	0.12	86	0.983	1266948	86	0.117744508656834	act_mda231	0.0267239159321343	ACT-MDA231
MR1-MDAMB436-C346_S346_L001	1478927	1305401	0.12	92	0.948	1305401	92	0.117332363260661	act_mda231	0.024204873196636	ACT-MDA231
MR1-MDAMB436-C347_S347_L001	1598082	1396837	0.13	95	0.974	1396837	95	0.125929082487632	act_mda231	0.0201944752039465	ACT-MDA231
MR1-MDAMB436-C348_S348_L001	1412604	1262394	0.11	87	0.954	1262394	87	0.106335533525319	act_mda231	0.02311201929426	ACT-MDA231
MR1-MDAMB436-C349_S349_L001	1484490	1321626	0.11	93	0.969	1321626	93	0.10971040559384	act_mda231	0.0246116389095645	ACT-MDA231
MR1-MDAMB436-C35_S35_L001	1858216	1631926	0.12	116	0.857	1631926	116	0.121778092536067	act_mda231	0.0297606212956	ACT-MDA231
MR1-MDAMB436-C350_S350_L001	1324648	1176329	0.11	82	0.956	1176329	82	0.111968613548656	act_mda231	0.0280319601577253	ACT-MDA231
MR1-MDAMB436-C351_S351_L001	1554935	1385293	0.11	102	0.939	1385293	102	0.109099094174355	act_mda231	0.0295671662901931	ACT-MDA231
MR1-MDAMB436-C352_S352_L001	2175868	1870167	0.14	134	0.973	1870167	134	0.140496114654014	act_mda231	0.0199117898222378	ACT-MDA231
MR1-MDAMB436-C353_S353_L001	2575251	2197902	0.15	157	0.977	2197902	157	0.146529017948153	act_mda231	0.0172305185722882	ACT-MDA231
MR1-MDAMB436-C354_S354_L001	2955960	2502074	0.15	189	0.943	2502074	189	0.153549439099311	act_mda231	0.0208509652162312	ACT-MDA231
MR1-MDAMB436-C355_S355_L001	2597064	2217083	0.15	161	0.984	2217083	161	0.146311758200799	act_mda231	0.0165470554922067	ACT-MDA231
MR1-MDAMB436-C356_S356_L001	2866985	2418450	0.16	161	0.923	2418450	161	0.156448324633718	act_mda231	0.0144190866031261	ACT-MDA231
MR1-MDAMB436-C357_S357_L001	1862276	1627051	0.13	107	0.923	1627051	107	0.126310493181462	act_mda231	0.0211581108240438	ACT-MDA231
MR1-MDAMB436-C36_S36_L001	2034249	1753414	0.14	127	0.948	1753414	127	0.138053404475067	act_mda231	0.0146352629199276	ACT-MDA231
MR1-MDAMB436-C362_S362_L001	1587332	1402928	0.12	102	0.975	1402928	102	0.116172294138844	act_mda231	0.0204163316334588	ACT-MDA231
MR1-MDAMB436-C363_S363_L001	1637543	1429891	0.13	98	0.931	1429891	98	0.126807051784289	act_mda231	0.027997533116447	ACT-MDA231
MR1-MDAMB436-C364_S364_L001	1355744	1215695	0.1	87	0.963	1215695	87	0.103300475606014	act_mda231	0.0298296995953671	ACT-MDA231
MR1-MDAMB436-C365_S365_L001	1748295	1542913	0.12	107	0.939	1542913	107	0.117475597653714	act_mda231	0.0189801042466311	ACT-MDA231
MR1-MDAMB436-C366_S366_L001	1800488	1574694	0.13	112	0.96	1574694	112	0.125407111849676	act_mda231	0.0229003332569861	ACT-MDA231
MR1-MDAMB436-C367_S367_L001	1574899	1403351	0.11	94	0.968	1403351	94	0.108926350197695	act_mda231	0.0211214163963678	ACT-MDA231
MR1-MDAMB436-C37_S37_L001	1946170	1681909	0.14	117	0.945	1681909	117	0.135785157514503	act_mda231	0.0239878542451636	ACT-MDA231
MR1-MDAMB436-C371_S371_L001	2345918	1998233	0.15	131	0.963	1998233	131	0.148208505156617	act_mda231	0.0185827866369076	ACT-MDA231
MR1-MDAMB436-C372_S372_L001	2420683	2050746	0.15	142	0.948	2050746	142	0.152823397363471	act_mda231	0.0180111264826514	ACT-MDA231
MR1-MDAMB436-C373_S373_L001	2831267	2367217	0.16	166	0.979	2367217	166	0.163901885622232	act_mda231	0.0203909475819497	ACT-MDA231
MR1-MDAMB436-C375_S375_L001	2607395	2150757	0.18	151	0.95	2150757	151	0.175131884505416	act_mda231	0.0344596134183847	ACT-MDA231
MR1-MDAMB436-C38_S38_L001	1550796	1365327	0.12	92	0.841	1365327	92	0.119596001021411	act_mda231	0.0209555228358063	ACT-MDA231
MR1-MDAMB436-C381_S381_L001	1489069	1314686	0.12	91	0.89	1314686	91	0.117108743785547	act_mda231	0.0779166528457238	ACT-MDA231
MR1-MDAMB436-C382_S382_L001	2226451	1901054	0.15	133	0.972	1901054	133	0.146150532843525	act_mda231	0.0189273868491399	ACT-MDA231
MR1-MDAMB436-C383_S383_L001	1991937	1732217	0.13	124	0.973	1732217	124	0.130385649746955	act_mda231	0.0182458330890691	ACT-MDA231
MR1-MDAMB436-C4_S4_L001	2021440	1720843	0.15	121	0.954	1720843	121	0.148704388950451	act_mda231	0.0349337935092665	ACT-MDA231
MR1-MDAMB436-C40_S40_L001	1623439	1432231	0.12	97	0.978	1432231	97	0.117779602436556	act_mda231	0.0264943000003735	ACT-MDA231
MR1-MDAMB436-C41_S41_L001	1641223	1440975	0.12	100	0.954	1440975	100	0.122011451216562	act_mda231	0.023953235702124	ACT-MDA231
MR1-MDAMB436-C42_S42_L001	1548765	1366460	0.12	98	0.981	1366460	98	0.117709917256653	act_mda231	0.020480755164922	ACT-MDA231
MR1-MDAMB436-C43_S43_L001	1585698	1382065	0.13	96	0.956	1382065	96	0.128418526100178	act_mda231	0.0251466663283667	ACT-MDA231
MR1-MDAMB436-C44_S44_L001	1300381	1160537	0.11	82	0.946	1160537	82	0.107540789968478	act_mda231	0.0313140254573878	ACT-MDA231
MR1-MDAMB436-C46_S46_L001	1728191	1521442	0.12	111	0.925	1521442	111	0.119633188692685	act_mda231	0.0331921152222567	ACT-MDA231
MR1-MDAMB436-C47_S47_L001	1175015	1059510	0.1	74	0.937	1059510	74	0.0983008727548159	act_mda231	0.025496842875359	ACT-MDA231
MR1-MDAMB436-C48_S48_L001	1231382	1057741	0.14	75	0.883	1057741	75	0.141013105600049	act_mda231	0.107592063349837	ACT-MDA231
MR1-MDAMB436-C49_S49_L001	2000950	1718451	0.14	117	0.936	1718451	117	0.141182438341788	act_mda231	0.0255212688030181	ACT-MDA231
MR1-MDAMB436-C50_S50_L001	2668299	2242912	0.16	159	0.968	2242912	159	0.159422538478634	act_mda231	0.0147315413701865	ACT-MDA231
MR1-MDAMB436-C51_S51_L001	2471414	2095108	0.15	139	0.984	2095108	139	0.152263441090809	act_mda231	0.0210541394402421	ACT-MDA231
MR1-MDAMB436-C52_S52_L001	2524169	2131678	0.16	142	0.942	2131678	142	0.155493154380709	act_mda231	0.0164950786443957	ACT-MDA231
MR1-MDAMB436-C53_S53_L001	2174049	1856548	0.15	123	0.906	1856548	123	0.146041326575436	act_mda231	0.0197363946508677	ACT-MDA231
MR1-MDAMB436-C54_S54_L001	1670306	1446777	0.13	98	0.938	1446777	98	0.133825179338397	act_mda231	0.0299289817613368	ACT-MDA231
MR1-MDAMB436-C55_S55_L001	2148882	1837386	0.14	130	0.979	1837386	130	0.144957238228995	act_mda231	0.0205318348668122	ACT-MDA231
MR1-MDAMB436-C56_S56_L001	1606891	1420433	0.12	99	0.933	1420433	99	0.116036495319222	act_mda231	0.0255475646492508	ACT-MDA231
MR1-MDAMB436-C57_S57_L001	1675399	1463920	0.13	110	0.909	1463920	110	0.1262260512272	act_mda231	0.030426133730848	ACT-MDA231
MR1-MDAMB436-C58_S58_L001	1621059	1418403	0.13	102	0.964	1418403	102	0.125014573806382	act_mda231	0.0238382191341096	ACT-MDA231
MR1-MDAMB436-C60_S60_L001	1497274	1327200	0.11	94	0.972	1327200	94	0.11358909591698	act_mda231	0.0261226816030133	ACT-MDA231
MR1-MDAMB436-C63_S63_L001	1685984	1490132	0.12	110	0.899	1490132	110	0.116164803461955	act_mda231	0.0199769023367686	ACT-MDA231
MR1-MDAMB436-C64_S64_L001	1482196	1290493	0.13	92	0.951	1290493	92	0.129337145694631	act_mda231	0.0471496444331433	ACT-MDA231
MR1-MDAMB436-C65_S65_L001	1391925	1212697	0.13	86	0.941	1212697	86	0.12876268477109	act_mda231	0.0783825421373164	ACT-MDA231
MR1-MDAMB436-C66_S66_L001	1636585	1437419	0.12	100	0.963	1437419	100	0.12169609277856	act_mda231	0.0242864015375718	ACT-MDA231
MR1-MDAMB436-C67_S67_L001	1629181	1437277	0.12	97	0.98	1437277	97	0.117791700246934	act_mda231	0.0201049595296233	ACT-MDA231
MR1-MDAMB436-C68_S68_L001	1635861	1442226	0.12	107	0.951	1442226	107	0.118368858967846	act_mda231	0.0199332871824551	ACT-MDA231
MR1-MDAMB436-C69_S69_L001	1522296	1350178	0.11	101	0.916	1350178	101	0.113064739052063	act_mda231	0.0184168487448843	ACT-MDA231
MR1-MDAMB436-C70_S70_L001	1492585	1314374	0.12	89	0.986	1314374	89	0.11939755524811	act_mda231	0.0236267865130371	ACT-MDA231
MR1-MDAMB436-C72_S72_L001	1313622	1179707	0.1	82	0.953	1179707	82	0.101943329207337	act_mda231	0.0266367989158014	ACT-MDA231
MR1-MDAMB436-C73_S73_L001	1321140	1176301	0.11	80	0.972	1176301	80	0.109631833113826	act_mda231	0.0281448996944034	ACT-MDA231
MR1-MDAMB436-C74_S74_L001	1624399	1433116	0.12	100	0.896	1433116	100	0.117756167050091	act_mda231	0.0225789954707742	ACT-MDA231
MR1-MDAMB436-C76_S76_L001	1480379	1325363	0.1	90	0.94	1325363	90	0.104713725336552	act_mda231	0.0192456557188182	ACT-MDA231
MR1-MDAMB436-C77_S77_L001	1386370	1236980	0.11	86	0.913	1236980	86	0.10775622669273	act_mda231	0.0385079655984318	ACT-MDA231
MR1-MDAMB436-C78_S78_L001	1518833	1342320	0.12	94	0.964	1342320	94	0.116216200201075	act_mda231	0.0294388130901962	ACT-MDA231
MR1-MDAMB436-C79_S79_L001	1398584	1233208	0.12	86	0.908	1233208	86	0.118245310971668	act_mda231	0.0640029550416474	ACT-MDA231
MR1-MDAMB436-C80_S80_L001	1337234	1183543	0.11	84	0.95	1183543	84	0.114932016386063	act_mda231	0.0646934032157618	ACT-MDA231
MR1-MDAMB436-C81_S81_L001	1894874	1650819	0.13	120	0.968	1650819	120	0.128797482048938	act_mda231	0.0155746914775728	ACT-MDA231
MR1-MDAMB436-C82_S82_L001	1312075	1176660	0.1	90	0.838	1176660	90	0.103206752662767	act_mda231	0.0179537528743896	ACT-MDA231
MR1-MDAMB436-C83_S83_L001	1754114	1531702	0.13	108	0.902	1531702	108	0.126794495682721	act_mda231	0.0331428499213126	ACT-MDA231
MR1-MDAMB436-C84_S84_L001	2672416	2243674	0.16	147	0.933	2243674	147	0.160432357836505	act_mda231	0.0116251850258417	ACT-MDA231
MR1-MDAMB436-C86_S86_L001	1823750	1572654	0.14	107	0.96	1572654	107	0.137681151473612	act_mda231	0.0313748706993011	ACT-MDA231
MR1-MDAMB436-C87_S87_L001	1881812	1631846	0.13	114	0.921	1631846	114	0.132832610271377	act_mda231	0.0193037617708177	ACT-MDA231
MR1-MDAMB436-C89_S89_L001	1665241	1469186	0.12	110	0.92	1469186	110	0.117733709415034	act_mda231	0.0199300042030588	ACT-MDA231
MR1-MDAMB436-C90_S90_L001	1626442	1434943	0.12	106	0.931	1434943	106	0.117741056859083	act_mda231	0.018356116037467	ACT-MDA231
MR1-MDAMB436-C91_S91_L001	1626382	1417747	0.13	102	0.9	1417747	102	0.128281670603831	act_mda231	0.0312481450132656	ACT-MDA231
MR1-MDAMB436-C92_S92_L001	1541606	1371046	0.11	95	0.938	1371046	95	0.110637867263101	act_mda231	0.0195039223595127	ACT-MDA231
MR1-MDAMB436-C94_S94_L001	1899084	1649702	0.13	116	0.966	1649702	116	0.131316992823909	act_mda231	0.02084491988348	ACT-MDA231
MR1-MDAMB436-C97_S97_L001	1665823	1467874	0.12	106	0.804	1467874	106	0.118829551518979	act_mda231	0.0237797332791663	ACT-MDA231
MR1-MDAMB436-C98_S98_L001	1706275	1485430	0.13	102	0.942	1485430	102	0.129431070607024	act_mda231	0.0203081676702124	ACT-MDA231
MR1-MDAMB436-C99_S99_L001	1709114	1500857	0.12	108	0.981	1500857	108	0.121850853717189	act_mda231	0.0190496509090778	ACT-MDA231
R0C0_yes_Arc_well_315A_nofix_Good_W_A1_S1_R1_001	481352	410316	0.15	31	1	410316	31	0.14757599428277	fresh_315a	0.00193276289946536	Arc-well-fresh-315A
R0C10_yes_Arc_well_315A_nofix_ManualUseMultipleCells_W_A2_S11_R1_001	813679	686257	0.16	53	0.973	686257	53	0.156599838511256	fresh_315a	0.00553752477869491	Arc-well-fresh-315A
R0C11_yes_Arc_well_315A_nofix_Good_W_A2_S12_R1_001	422987	359800	0.15	29	0.86	359800	29	0.14938284155305	fresh_315a	0.0134563795979242	Arc-well-fresh-315A
R0C13_yes_Arc_well_315A_nofix_Good_W_A2_S14_R1_001	429003	361397	0.16	25	0.851	361397	25	0.157588641571271	fresh_315a	0.015613179347771	Arc-well-fresh-315A
R0C14_yes_Arc_well_315A_nofix_ManualUseMultipleCells_W_A2_S15_R1_001	411570	368694	0.1	28	1	368694	28	0.104176689263066	fresh_315a	0.00201927531720606	Arc-well-fresh-315A
R0C15_yes_Arc_well_315A_nofix_Good_W_A2_S16_R1_001	789380	653175	0.17	50	1	653175	50	0.172546808887988	fresh_315a	0.00158500718806114	Arc-well-fresh-315A
R0C16_yes_Arc_well_315A_nofix_ManualUseMultipleCells_W_A2_S17_R1_001	864199	740999	0.14	57	1	740999	57	0.142559757648412	fresh_315a	0.00278320503571818	Arc-well-fresh-315A
R0C17_yes_Arc_well_315A_nofix_Good_W_A2_S18_R1_001	964031	821774	0.15	63	1	821774	63	0.147564756735001	fresh_315a	0.00214257667797366	Arc-well-fresh-315A
R0C2_yes_Arc_well_315A_nofix_Good_W_A1_S3_R1_001	176101	148148	0.16	11	0.981	148148	11	0.158732772670229	fresh_315a	0.00554893694072452	Arc-well-fresh-315A
R0C20_yes_Arc_well_315A_nofix_Good_W_A1_S21_R1_001	554541	463706	0.16	36	1	463706	36	0.163802135459777	fresh_315a	0.00333635887565581	Arc-well-fresh-315A
R0C22_yes_Arc_well_315A_nofix_Good_W_A1_S23_R1_001	209115	190222	0.09	14	1	190222	14	0.0903474164933171	fresh_315a	-0.000813668368340014	Arc-well-fresh-315A
R0C24_yes_Arc_well_315A_nofix_Good_W_A1_S25_R1_001	448510	373349	0.17	27	1	373349	27	0.167579318186885	fresh_315a	0.0152345088736547	Arc-well-fresh-315A
R0C26_yes_Arc_well_315A_nofix_Good_W_A1_S27_R1_001	179388	152933	0.15	12	0.98	152933	12	0.14747363257297	fresh_315a	0.00856626654772999	Arc-well-fresh-315A
R0C27_yes_Arc_well_315A_nofix_Good_W_A2_S28_R1_001	823501	690572	0.16	53	0.815	690572	53	0.161419354682022	fresh_315a	0.0104982568736453	Arc-well-fresh-315A
R0C29_yes_Arc_well_315A_nofix_Good_W_A2_S30_R1_001	636764	538157	0.15	41	1	538157	41	0.154856430325835	fresh_315a	0.00163482852613088	Arc-well-fresh-315A
R0C3_yes_Arc_well_315A_nofix_Good_W_A1_S4_R1_001	417008	356146	0.15	27	1	356146	27	0.145949238383916	fresh_315a	0.00761891696091188	Arc-well-fresh-315A
R0C32_yes_Arc_well_315A_nofix_Good_W_A2_S33_R1_001	475287	409988	0.14	32	0.883	409988	32	0.137388567328793	fresh_315a	0.00454656391128472	Arc-well-fresh-315A
R0C33_yes_Arc_well_315A_nofix_ManualUseMultipleCells_W_A2_S34_R1_001	432479	364440	0.16	28	0.96	364440	28	0.157323245752973	fresh_315a	0.0023861780893834	Arc-well-fresh-315A
R0C37_yes_Arc_well_315A_nofix_ManualUseMultipleCellsLowConfidence_W_A1_S38_R1_001	323454	274609	0.15	21	1	274609	21	0.151010653756021	fresh_315a	0.00485939411337453	Arc-well-fresh-315A
R0C4_yes_Arc_well_315A_nofix_Good_W_A1_S5_R1_001	293932	249300	0.15	18	0.868	249300	18	0.151844644339507	fresh_315a	0.0157210435715017	Arc-well-fresh-315A
R0C52_yes_Arc_well_315A_nofix_Good_W_A2_S53_R1_001	266682	220682	0.17	17	1	220682	17	0.172490081820295	fresh_315a	0.00564245590394071	Arc-well-fresh-315A
R0C53_yes_Arc_well_315A_nofix_Good_W_A2_S54_R1_001	522387	438000	0.16	34	1	438000	34	0.161541156269203	fresh_315a	0.00326227552309047	Arc-well-fresh-315A
R0C55_yes_Arc_well_315A_nofix_Good_W_A1_S56_R1_001	532665	441842	0.17	34	1	441842	34	0.170506791322876	fresh_315a	0.00311875079845919	Arc-well-fresh-315A
R0C57_yes_Arc_well_315A_nofix_ManualUseClusterLowConfidence_W_A1_S58_R1_001	500280	426272	0.15	33	1	426272	33	0.147933157431838	fresh_315a	0.00389796249361221	Arc-well-fresh-315A
R0C58_yes_Arc_well_315A_nofix_ManualUseMultipleCells_W_A1_S59_R1_001	693692	593564	0.14	46	0.932	593564	46	0.144340716052657	fresh_315a	0.00662150396220595	Arc-well-fresh-315A
R0C60_yes_Arc_well_315A_nofix_Good_W_A1_S61_R1_001	480787	408878	0.15	29	0.818	408878	29	0.149565192070501	fresh_315a	0.0193282969606886	Arc-well-fresh-315A
R0C71_yes_Arc_well_315A_nofix_Good_W_A2_S72_R1_001	696799	587779	0.16	44	0.91	587779	44	0.156458318683006	fresh_315a	0.00527324409841942	Arc-well-fresh-315A
R10C13_yes_Arc_well_315A_nofix_Good_W_B2_S734_R1_001	530558	440912	0.17	34	1	440912	34	0.168965504242703	fresh_315a	0.00208133397879557	Arc-well-fresh-315A
R10C16_yes_Arc_well_315A_nofix_Good_W_B2_S737_R1_001	522684	435164	0.17	33	0.871	435164	33	0.167443426621056	fresh_315a	0.0023411733695129	Arc-well-fresh-315A
R10C17_yes_Arc_well_315A_nofix_Good_W_B2_S738_R1_001	848951	706491	0.17	56	0.844	706491	56	0.167807093695631	fresh_315a	0.00491630920139813	Arc-well-fresh-315A
R10C18_yes_Arc_well_315A_nofix_ManualUseMultipleCells_W_B1_S739_R1_001	153430	134757	0.12	10	0.974	134757	10	0.121703708531578	fresh_315a	0.00861376174189045	Arc-well-fresh-315A
R10C21_yes_Arc_well_315A_nofix_ManualUseClusterLowConfidence_W_B1_S742_R1_001	649983	545524	0.16	42	0.995	545524	42	0.160710357040107	fresh_315a	0.0024907721092302	Arc-well-fresh-315A
R10C22_yes_Arc_well_315A_nofix_Good_W_B1_S743_R1_001	595095	501949	0.16	38	1	501949	38	0.156522908107109	fresh_315a	0.00231137671246473	Arc-well-fresh-315A
R10C25_yes_Arc_well_315A_nofix_ManualUseClusterLowConfidence_W_B1_S746_R1_001	573202	486184	0.15	37	0.996	486184	37	0.151810356558421	fresh_315a	0.00266118080928152	Arc-well-fresh-315A
R10C26_yes_Arc_well_315A_nofix_Good_W_B1_S747_R1_001	666668	552007	0.17	42	1	552007	42	0.171991156017688	fresh_315a	0.00281527579940879	Arc-well-fresh-315A
R10C28_yes_Arc_well_315A_nofix_Good_W_B2_S749_R1_001	950275	810802	0.15	60	0.936	810802	60	0.14677119781116	fresh_315a	0.0063387566732825	Arc-well-fresh-315A
R10C30_yes_Arc_well_315A_nofix_Good_W_B2_S751_R1_001	697632	576286	0.17	44	1	576286	44	0.173939842209073	fresh_315a	0.0025754638109464	Arc-well-fresh-315A
R10C32_yes_Arc_well_315A_nofix_ManualUseMultipleCells_W_B2_S753_R1_001	682033	584442	0.14	44	1	584442	44	0.143088384286391	fresh_315a	0.00945496366030957	Arc-well-fresh-315A
R10C33_yes_Arc_well_315A_nofix_Good_W_B2_S754_R1_001	323179	272167	0.16	21	1	272167	21	0.157844414395737	fresh_315a	0.00472481632317541	Arc-well-fresh-315A
R10C34_yes_Arc_well_315A_nofix_ManualUseMultipleCells_W_B2_S755_R1_001	784386	660736	0.16	51	1	660736	51	0.15763922354555	fresh_315a	0.00369089675134018	Arc-well-fresh-315A
R10C36_yes_Arc_well_315A_nofix_Good_W_B1_S757_R1_001	307801	261873	0.15	19	0.877	261873	19	0.149213290405164	fresh_315a	0.0180439580075211	Arc-well-fresh-315A
R10C38_yes_Arc_well_315A_nofix_Good_W_B1_S759_R1_001	542523	446957	0.18	34	1	446957	34	0.176151057190202	fresh_315a	0.00336784835896504	Arc-well-fresh-315A
R10C40_yes_Arc_well_315A_nofix_Good_W_B1_S761_R1_001	385939	320682	0.17	25	1	320682	25	0.169086306385206	fresh_315a	0.00366683579598312	Arc-well-fresh-315A
R10C44_yes_Arc_well_315A_nofix_ManualUseMultipleCells_W_B1_S765_R1_001	1164159	981156	0.16	75	1	981156	75	0.157197599297003	fresh_315a	0.00677776336241938	Arc-well-fresh-315A
R10C47_yes_Arc_well_315A_nofix_Good_W_B2_S768_R1_001	194062	164772	0.15	12	1	164772	12	0.150931145716317	fresh_315a	0.0115212935935917	Arc-well-fresh-315A
R10C5_yes_Arc_well_315A_nofix_Good_W_B1_S726_R1_001	768776	628431	0.18	48	1	628431	48	0.182556427359855	fresh_315a	0.00248443149316567	Arc-well-fresh-315A
R10C50_yes_Arc_well_315A_nofix_Good_W_B2_S771_R1_001	360160	300851	0.16	23	1	300851	23	0.164674033762772	fresh_315a	0.00927587714360162	Arc-well-fresh-315A
R10C51_yes_Arc_well_315A_nofix_Good_W_B2_S772_R1_001	504094	415863	0.18	32	1	415863	32	0.175028863664317	fresh_315a	0.00465658543707262	Arc-well-fresh-315A
R10C52_yes_Arc_well_315A_nofix_Good_W_B2_S773_R1_001	1048609	887550	0.15	71	0.806	887550	71	0.153592997962062	fresh_315a	0.012556470194623	Arc-well-fresh-315A
R10C53_yes_Arc_well_315A_nofix_Good_W_B2_S774_R1_001	491012	407517	0.17	31	1	407517	31	0.17004676056797	fresh_315a	0.00321552513545912	Arc-well-fresh-315A
R10C54_yes_Arc_well_315A_nofix_ManualUseMultipleCells_W_B1_S775_R1_001	363602	308826	0.15	24	1	308826	24	0.150648236258326	fresh_315a	0.00509825102902464	Arc-well-fresh-315A
R10C57_yes_Arc_well_315A_nofix_Good_W_B1_S778_R1_001	327432	273569	0.16	19	0.829	273569	19	0.164501331574189	fresh_315a	0.0204664625886043	Arc-well-fresh-315A
R10C59_yes_Arc_well_315A_nofix_Good_W_B1_S780_R1_001	488673	420969	0.14	31	0.993	420969	31	0.138546635480168	fresh_315a	0.00800586052527665	Arc-well-fresh-315A
R10C6_yes_Arc_well_315A_nofix_Good_W_B1_S727_R1_001	666667	543723	0.18	42	1	543723	42	0.184415907792046	fresh_315a	0.00347423089473759	Arc-well-fresh-315A
R10C62_yes_Arc_well_315A_nofix_Good_W_B1_S783_R1_001	916998	765809	0.16	59	0.991	765809	59	0.164873860139281	fresh_315a	0.00281984319536241	Arc-well-fresh-315A
R10C63_yes_Arc_well_315A_nofix_Good_W_B2_S784_R1_001	509460	425640	0.16	32	1	425640	32	0.164527146390296	fresh_315a	0.00808416117616362	Arc-well-fresh-315A
R10C64_yes_Arc_well_315A_nofix_Good_W_B2_S785_R1_001	667077	572480	0.14	44	0.996	572480	44	0.14180821704241	fresh_315a	0.00162299701846806	Arc-well-fresh-315A
R10C65_yes_Arc_well_315A_nofix_ManualUseMultipleCells_W_B2_S786_R1_001	518899	428657	0.17	33	1	428657	33	0.173910529794816	fresh_315a	0.00433483386452837	Arc-well-fresh-315A
R10C67_yes_Arc_well_315A_nofix_Good_W_B2_S788_R1_001	675494	550600	0.18	39	0.906	550600	39	0.184892833985202	fresh_315a	0.0188245876514475	Arc-well-fresh-315A
R10C70_yes_Arc_well_315A_nofix_Good_W_B2_S791_R1_001	389159	329546	0.15	25	0.901	329546	25	0.153184174077948	fresh_315a	0.0064322353767943	Arc-well-fresh-315A
R10C8_yes_Arc_well_315A_nofix_ManualUseClusterLowConfidence_W_B1_S729_R1_001	805048	658427	0.18	51	1	658427	51	0.182127028450477	fresh_315a	0.00334195334879059	Arc-well-fresh-315A
R10C9_yes_Arc_well_315A_nofix_Good_W_B2_S730_R1_001	794497	663863	0.16	51	1	663863	51	0.164423528345607	fresh_315a	0.00131229924679152	Arc-well-fresh-315A
R11C1_yes_Arc_well_315A_nofix_Good_W_B1_S794_R1_001	384145	319877	0.17	24	1	319877	24	0.16730140962397	fresh_315a	0.00385974192916523	Arc-well-fresh-315A
R11C13_yes_Arc_well_315A_nofix_Good_W_B2_S806_R1_001	349534	286453	0.18	22	1	286453	22	0.180471713767473	fresh_315a	0.00806607696507155	Arc-well-fresh-315A
R11C14_yes_Arc_well_315A_nofix_ManualUseClusterLowConfidence_W_B2_S807_R1_001	552493	455341	0.18	35	0.875	455341	35	0.175842951856404	fresh_315a	0.00260541204381543	Arc-well-fresh-315A
R11C16_yes_Arc_well_315A_nofix_Good_W_B2_S809_R1_001	858769	701450	0.18	49	0.871	701450	49	0.183191288926359	fresh_315a	0.0116897665987575	Arc-well-fresh-315A
R11C17_yes_Arc_well_315A_nofix_Good_W_B2_S810_R1_001	659089	538491	0.18	41	1	538491	41	0.182976805863851	fresh_315a	0.00615824312499448	Arc-well-fresh-315A
R11C19_yes_Arc_well_315A_nofix_Good_W_B1_S812_R1_001	319939	264274	0.17	20	1	264274	20	0.173986291136748	fresh_315a	0.00582262508515345	Arc-well-fresh-315A
